danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.524,0.725,7,-5.318,1,0.625,0.528,0.0,0.592,0.689,177.677,audio_features,5lnkEsVe0nThSA7YcvzTLA,spotify:track:5lnkEsVe0nThSA7YcvzTLA,https://api.spotify.com/v1/tracks/5lnkEsVe0nThSA7YcvzTLA,https://api.spotify.com/v1/audio-analysis/5lnkEsVe0nThSA7YcvzTLA,210467,4
0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,audio_features,4KW1lqgSr8TKrvBII0Brf8,spotify:track:4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,135920,4
0.451,0.876,10,-5.205,0,0.414,0.261,0.0,0.098,0.227,87.306,audio_features,68MTDH8Kk4jBEV1ah0n89s,spotify:track:68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/tracks/68MTDH8Kk4jBEV1ah0n89s,https://api.spotify.com/v1/audio-analysis/68MTDH8Kk4jBEV1ah0n89s,227176,5
0.937,0.657,9,-7.616,1,0.218,0.268,0.0,0.109,0.784,97.0,audio_features,5udLpsawlFzkcxeX9nfMis,spotify:track:5udLpsawlFzkcxeX9nfMis,https://api.spotify.com/v1/tracks/5udLpsawlFzkcxeX9nfMis,https://api.spotify.com/v1/audio-analysis/5udLpsawlFzkcxeX9nfMis,181856,4
0.912,0.644,11,-6.63,1,0.288,0.00714,0.0,0.107,0.492,95.999,audio_features,0kIHfcHGFGm5xb0dSlKEdp,spotify:track:0kIHfcHGFGm5xb0dSlKEdp,https://api.spotify.com/v1/tracks/0kIHfcHGFGm5xb0dSlKEdp,https://api.spotify.com/v1/audio-analysis/0kIHfcHGFGm5xb0dSlKEdp,225040,4
0.487,0.662,8,-10.293,1,0.105,0.604,0.0,0.109,0.832,116.373,audio_features,62aqZes88u6v8Qfm6zt0zh,spotify:track:62aqZes88u6v8Qfm6zt0zh,https://api.spotify.com/v1/tracks/62aqZes88u6v8Qfm6zt0zh,https://api.spotify.com/v1/audio-analysis/62aqZes88u6v8Qfm6zt0zh,145104,3
0.799,0.548,1,-6.377,1,0.244,0.0522,0.0,0.113,0.235,75.016,audio_features,3zzzVTaq2evjtfz4SryuaE,spotify:track:3zzzVTaq2evjtfz4SryuaE,https://api.spotify.com/v1/tracks/3zzzVTaq2evjtfz4SryuaE,https://api.spotify.com/v1/audio-analysis/3zzzVTaq2evjtfz4SryuaE,143858,4
0.686,0.723,11,-4.699,1,0.272,0.0341,0.0,0.0967,0.534,179.972,audio_features,0lBMXzC93I23RyVZtNH2x9,spotify:track:0lBMXzC93I23RyVZtNH2x9,https://api.spotify.com/v1/tracks/0lBMXzC93I23RyVZtNH2x9,https://api.spotify.com/v1/audio-analysis/0lBMXzC93I23RyVZtNH2x9,134048,4
0.653,0.882,1,-5.89,1,0.411,0.0844,0.00138,0.133,0.764,126.32,audio_features,52VAPaZbeCB9iib6sqDTwu,spotify:track:52VAPaZbeCB9iib6sqDTwu,https://api.spotify.com/v1/tracks/52VAPaZbeCB9iib6sqDTwu,https://api.spotify.com/v1/audio-analysis/52VAPaZbeCB9iib6sqDTwu,214911,5
0.595,0.932,0,-6.015,0,0.714,0.0318,6.16e-06,0.0916,0.221,178.817,audio_features,4ACru9MPI6lgmRg7lbMPoK,spotify:track:4ACru9MPI6lgmRg7lbMPoK,https://api.spotify.com/v1/tracks/4ACru9MPI6lgmRg7lbMPoK,https://api.spotify.com/v1/audio-analysis/4ACru9MPI6lgmRg7lbMPoK,861440,4
0.855,0.73,0,-5.496,1,0.181,0.298,0.0,0.0831,0.332,93.005,audio_features,5pNJVhXmyhi5jMhszwROnl,spotify:track:5pNJVhXmyhi5jMhszwROnl,https://api.spotify.com/v1/tracks/5pNJVhXmyhi5jMhszwROnl,https://api.spotify.com/v1/audio-analysis/5pNJVhXmyhi5jMhszwROnl,301373,4
0.8,0.619,4,-5.728,1,0.131,0.263,0.0,0.0624,0.75,152.329,audio_features,4ioTeLwRRJeWsz8535nrjD,spotify:track:4ioTeLwRRJeWsz8535nrjD,https://api.spotify.com/v1/tracks/4ioTeLwRRJeWsz8535nrjD,https://api.spotify.com/v1/audio-analysis/4ioTeLwRRJeWsz8535nrjD,258733,4
0.697,0.681,4,-5.084,0,0.219,0.0598,0.0,0.301,0.82,77.847,audio_features,2bQdgtO42TfS37YWupeMrr,spotify:track:2bQdgtO42TfS37YWupeMrr,https://api.spotify.com/v1/tracks/2bQdgtO42TfS37YWupeMrr,https://api.spotify.com/v1/audio-analysis/2bQdgtO42TfS37YWupeMrr,258987,4
0.366,0.667,1,-5.683,1,0.246,0.00212,0.0,0.398,0.51,76.627,audio_features,2gPl93XdGnfKUykwxVHUYt,spotify:track:2gPl93XdGnfKUykwxVHUYt,https://api.spotify.com/v1/tracks/2gPl93XdGnfKUykwxVHUYt,https://api.spotify.com/v1/audio-analysis/2gPl93XdGnfKUykwxVHUYt,217520,4
0.6,0.578,11,-4.75,0,0.302,0.00157,0.0,0.0989,0.274,110.573,audio_features,4hUhe6SqonNYW2ZoQv5hcb,spotify:track:4hUhe6SqonNYW2ZoQv5hcb,https://api.spotify.com/v1/tracks/4hUhe6SqonNYW2ZoQv5hcb,https://api.spotify.com/v1/audio-analysis/4hUhe6SqonNYW2ZoQv5hcb,333507,5
0.758,0.56,7,-3.636,1,0.392,0.189,0.0,0.0934,0.336,174.11,audio_features,5PB2eTXu0hPWmZEKttl7J3,spotify:track:5PB2eTXu0hPWmZEKttl7J3,https://api.spotify.com/v1/tracks/5PB2eTXu0hPWmZEKttl7J3,https://api.spotify.com/v1/audio-analysis/5PB2eTXu0hPWmZEKttl7J3,158253,4
0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.462,audio_features,1SAkL1mYNJlaqnBQxVZrRl,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl,https://api.spotify.com/v1/audio-analysis/1SAkL1mYNJlaqnBQxVZrRl,262827,4
0.521,0.936,7,-5.279,1,0.272,0.00515,0.00263,0.089,0.702,83.677,audio_features,7kXEraNzzctTNCJ2Ta6FU4,spotify:track:7kXEraNzzctTNCJ2Ta6FU4,https://api.spotify.com/v1/tracks/7kXEraNzzctTNCJ2Ta6FU4,https://api.spotify.com/v1/audio-analysis/7kXEraNzzctTNCJ2Ta6FU4,206160,4
0.896,0.712,0,-5.507,0,0.0531,0.0602,0.0,0.125,0.468,110.015,audio_features,6WXFovPMopIBOwv1DBv33M,spotify:track:6WXFovPMopIBOwv1DBv33M,https://api.spotify.com/v1/tracks/6WXFovPMopIBOwv1DBv33M,https://api.spotify.com/v1/audio-analysis/6WXFovPMopIBOwv1DBv33M,245549,4
0.59,0.714,2,-6.047,1,0.0427,0.0075,0.00473,0.404,0.307,133.107,audio_features,7AgrPafTWK99KIwJ9Vo5nJ,spotify:track:7AgrPafTWK99KIwJ9Vo5nJ,https://api.spotify.com/v1/tracks/7AgrPafTWK99KIwJ9Vo5nJ,https://api.spotify.com/v1/audio-analysis/7AgrPafTWK99KIwJ9Vo5nJ,185920,4
0.404,0.941,0,-5.91,1,0.168,0.145,0.67,0.292,0.143,148.982,audio_features,7pvmknMe6UmJcMb4MsUMb3,spotify:track:7pvmknMe6UmJcMb4MsUMb3,https://api.spotify.com/v1/tracks/7pvmknMe6UmJcMb4MsUMb3,https://api.spotify.com/v1/audio-analysis/7pvmknMe6UmJcMb4MsUMb3,250088,4
0.744,0.8,6,-6.762,1,0.279,0.163,0.0,0.356,0.744,89.956,audio_features,7ne1N3PCqbsUrlQP6Xqjer,spotify:track:7ne1N3PCqbsUrlQP6Xqjer,https://api.spotify.com/v1/tracks/7ne1N3PCqbsUrlQP6Xqjer,https://api.spotify.com/v1/audio-analysis/7ne1N3PCqbsUrlQP6Xqjer,264107,4
0.926,0.776,10,-5.612,0,0.22,0.00283,0.0,0.0893,0.926,143.036,audio_features,7gcF9zyTczyx9aXtHOMsWJ,spotify:track:7gcF9zyTczyx9aXtHOMsWJ,https://api.spotify.com/v1/tracks/7gcF9zyTczyx9aXtHOMsWJ,https://api.spotify.com/v1/audio-analysis/7gcF9zyTczyx9aXtHOMsWJ,178067,4
0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4
0.882,0.6,7,-7.042,1,0.144,0.00386,0.0,0.111,0.506,156.58,audio_features,7tqjHgffk62MIvmLtvVw50,spotify:track:7tqjHgffk62MIvmLtvVw50,https://api.spotify.com/v1/tracks/7tqjHgffk62MIvmLtvVw50,https://api.spotify.com/v1/audio-analysis/7tqjHgffk62MIvmLtvVw50,237960,4
0.678,0.664,2,-6.372,1,0.214,0.0155,0.0,0.332,0.297,79.051,audio_features,4JHpFKUFC7uVzaXBBhjQeD,spotify:track:4JHpFKUFC7uVzaXBBhjQeD,https://api.spotify.com/v1/tracks/4JHpFKUFC7uVzaXBBhjQeD,https://api.spotify.com/v1/audio-analysis/4JHpFKUFC7uVzaXBBhjQeD,240267,4
0.856,0.839,9,-3.764,0,0.271,0.0568,1.2e-06,0.114,0.699,140.03,audio_features,3HkMNtOIciULbIrsxyl1mq,spotify:track:3HkMNtOIciULbIrsxyl1mq,https://api.spotify.com/v1/tracks/3HkMNtOIciULbIrsxyl1mq,https://api.spotify.com/v1/audio-analysis/3HkMNtOIciULbIrsxyl1mq,288053,4
0.511,0.701,9,-15.081,1,0.904,0.894,0.0,0.78,0.241,120.434,audio_features,5kOOh3PlsY976fTYAS8hyc,spotify:track:5kOOh3PlsY976fTYAS8hyc,https://api.spotify.com/v1/tracks/5kOOh3PlsY976fTYAS8hyc,https://api.spotify.com/v1/audio-analysis/5kOOh3PlsY976fTYAS8hyc,100840,4
0.856,0.826,1,-5.799,1,0.26,0.0172,0.0,0.342,0.804,138.059,audio_features,0YGxSkr9BSnfF4foSjRSGv,spotify:track:0YGxSkr9BSnfF4foSjRSGv,https://api.spotify.com/v1/tracks/0YGxSkr9BSnfF4foSjRSGv,https://api.spotify.com/v1/audio-analysis/0YGxSkr9BSnfF4foSjRSGv,215485,4
0.318,0.861,1,-5.081,1,0.353,0.385,0.0,0.179,0.45,132.003,audio_features,5c6yckKcNZ62NKSUpXYdnx,spotify:track:5c6yckKcNZ62NKSUpXYdnx,https://api.spotify.com/v1/tracks/5c6yckKcNZ62NKSUpXYdnx,https://api.spotify.com/v1/audio-analysis/5c6yckKcNZ62NKSUpXYdnx,235990,4
0.761,0.448,11,-9.379,1,0.0291,0.66,0.122,0.15,0.773,115.034,audio_features,6m5PC6kWeViHShuiTupKjK,spotify:track:6m5PC6kWeViHShuiTupKjK,https://api.spotify.com/v1/tracks/6m5PC6kWeViHShuiTupKjK,https://api.spotify.com/v1/audio-analysis/6m5PC6kWeViHShuiTupKjK,167560,3
0.653,0.792,10,-2.018,0,0.0342,0.0994,0.0,0.731,0.175,94.126,audio_features,2f6PfM0BVPBtJVayoSVPus,spotify:track:2f6PfM0BVPBtJVayoSVPus,https://api.spotify.com/v1/tracks/2f6PfM0BVPBtJVayoSVPus,https://api.spotify.com/v1/audio-analysis/2f6PfM0BVPBtJVayoSVPus,187819,4
0.569,0.487,5,-11.204,0,0.506,0.374,0.0,0.0951,0.522,122.577,audio_features,6Rv16bvWs7tNvXgVQ8AWSV,spotify:track:6Rv16bvWs7tNvXgVQ8AWSV,https://api.spotify.com/v1/tracks/6Rv16bvWs7tNvXgVQ8AWSV,https://api.spotify.com/v1/audio-analysis/6Rv16bvWs7tNvXgVQ8AWSV,229747,5
0.669,0.663,11,-7.759,0,0.045,0.169,0.0,0.347,0.453,94.523,audio_features,5GOqOUVv7vk0jWDdNToHtA,spotify:track:5GOqOUVv7vk0jWDdNToHtA,https://api.spotify.com/v1/tracks/5GOqOUVv7vk0jWDdNToHtA,https://api.spotify.com/v1/audio-analysis/5GOqOUVv7vk0jWDdNToHtA,329187,4
0.682,0.72,5,-5.536,1,0.0568,0.179,0.0,0.304,0.623,82.492,audio_features,7tCA4YQd4zP9QBfC5Wbb47,spotify:track:7tCA4YQd4zP9QBfC5Wbb47,https://api.spotify.com/v1/tracks/7tCA4YQd4zP9QBfC5Wbb47,https://api.spotify.com/v1/audio-analysis/7tCA4YQd4zP9QBfC5Wbb47,221933,3
0.775,0.502,7,-9.347,0,0.19,0.00356,2.57e-06,0.424,0.422,144.931,audio_features,4pNlxC6xJ3PEJdf6EgS7Ke,spotify:track:4pNlxC6xJ3PEJdf6EgS7Ke,https://api.spotify.com/v1/tracks/4pNlxC6xJ3PEJdf6EgS7Ke,https://api.spotify.com/v1/audio-analysis/4pNlxC6xJ3PEJdf6EgS7Ke,363720,4
0.636,0.696,4,-6.154,0,0.269,0.0373,0.0,0.389,0.604,76.904,audio_features,1u0znawapIjItmHfSpZ6H1,spotify:track:1u0znawapIjItmHfSpZ6H1,https://api.spotify.com/v1/tracks/1u0znawapIjItmHfSpZ6H1,https://api.spotify.com/v1/audio-analysis/1u0znawapIjItmHfSpZ6H1,223285,4
0.562,0.714,11,-7.936,0,0.18,0.539,0.0,0.703,0.509,151.974,audio_features,13KbVZat4zUlwWDrdM4F1R,spotify:track:13KbVZat4zUlwWDrdM4F1R,https://api.spotify.com/v1/tracks/13KbVZat4zUlwWDrdM4F1R,https://api.spotify.com/v1/audio-analysis/13KbVZat4zUlwWDrdM4F1R,179040,4
0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,audio_features,2JpUkUR0OsOlUUfm6iS8ic,spotify:track:2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/tracks/2JpUkUR0OsOlUUfm6iS8ic,https://api.spotify.com/v1/audio-analysis/2JpUkUR0OsOlUUfm6iS8ic,230613,4
0.666,0.811,0,-5.348,1,0.0322,0.00509,0.0,0.0529,0.329,77.53,audio_features,69AQ6zOKOIZWd7GBsBaESi,spotify:track:69AQ6zOKOIZWd7GBsBaESi,https://api.spotify.com/v1/tracks/69AQ6zOKOIZWd7GBsBaESi,https://api.spotify.com/v1/audio-analysis/69AQ6zOKOIZWd7GBsBaESi,250452,4
0.736,0.609,1,-8.529,1,0.061,0.0138,4.24e-05,0.157,0.467,89.977,audio_features,70PTpJAzYS18OxdNVoO5hs,spotify:track:70PTpJAzYS18OxdNVoO5hs,https://api.spotify.com/v1/tracks/70PTpJAzYS18OxdNVoO5hs,https://api.spotify.com/v1/audio-analysis/70PTpJAzYS18OxdNVoO5hs,160107,4
0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,audio_features,7EiZI6JVHllARrX9PUvAdX,spotify:track:7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,313547,4
0.648,0.857,1,-4.631,1,0.352,0.098,0.0,0.158,0.608,89.713,audio_features,0EIn2Ntcl8IPA5pqI5DqUx,spotify:track:0EIn2Ntcl8IPA5pqI5DqUx,https://api.spotify.com/v1/tracks/0EIn2Ntcl8IPA5pqI5DqUx,https://api.spotify.com/v1/audio-analysis/0EIn2Ntcl8IPA5pqI5DqUx,264392,4
0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,audio_features,6nO3tr47nr2P7f3hXb8JIo,spotify:track:6nO3tr47nr2P7f3hXb8JIo,https://api.spotify.com/v1/tracks/6nO3tr47nr2P7f3hXb8JIo,https://api.spotify.com/v1/audio-analysis/6nO3tr47nr2P7f3hXb8JIo,195053,4
0.691,0.683,9,-10.961,1,0.327,0.00479,0.0,0.125,0.571,114.926,audio_features,7JvJ2GVh4qcK4GDuTV3swZ,spotify:track:7JvJ2GVh4qcK4GDuTV3swZ,https://api.spotify.com/v1/tracks/7JvJ2GVh4qcK4GDuTV3swZ,https://api.spotify.com/v1/audio-analysis/7JvJ2GVh4qcK4GDuTV3swZ,262600,4
0.608,0.503,7,-7.109,1,0.0299,0.00635,0.0,0.121,0.0369,120.098,audio_features,5dwgYe2rJTkvWml5Cbibuc,spotify:track:5dwgYe2rJTkvWml5Cbibuc,https://api.spotify.com/v1/tracks/5dwgYe2rJTkvWml5Cbibuc,https://api.spotify.com/v1/audio-analysis/5dwgYe2rJTkvWml5Cbibuc,183301,4
0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,audio_features,55WLWX71YkHt2tSucNIf1g,spotify:track:55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/tracks/55WLWX71YkHt2tSucNIf1g,https://api.spotify.com/v1/audio-analysis/55WLWX71YkHt2tSucNIf1g,166368,4
0.881,0.529,11,-7.398,0,0.422,0.000884,0.000167,0.124,0.223,87.996,audio_features,7aVjnFsARHuTBZzkR6rYOR,spotify:track:7aVjnFsARHuTBZzkR6rYOR,https://api.spotify.com/v1/tracks/7aVjnFsARHuTBZzkR6rYOR,https://api.spotify.com/v1/audio-analysis/7aVjnFsARHuTBZzkR6rYOR,120110,4
0.68,0.536,11,-12.15,1,0.347,0.00353,9.75e-06,0.326,0.494,155.912,audio_features,2TSr59VEU0sNPQEPZQxxmp,spotify:track:2TSr59VEU0sNPQEPZQxxmp,https://api.spotify.com/v1/tracks/2TSr59VEU0sNPQEPZQxxmp,https://api.spotify.com/v1/audio-analysis/2TSr59VEU0sNPQEPZQxxmp,148649,3
0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,audio_features,2P3SLxeQHPqh8qKB6gtJY2,spotify:track:2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/tracks/2P3SLxeQHPqh8qKB6gtJY2,https://api.spotify.com/v1/audio-analysis/2P3SLxeQHPqh8qKB6gtJY2,300160,4
0.888,0.682,11,-5.228,0,0.347,0.052,0.0,0.546,0.724,123.084,audio_features,6szaOuH1zyuj9XOfZNcOvO,spotify:track:6szaOuH1zyuj9XOfZNcOvO,https://api.spotify.com/v1/tracks/6szaOuH1zyuj9XOfZNcOvO,https://api.spotify.com/v1/audio-analysis/6szaOuH1zyuj9XOfZNcOvO,63721,4
0.708,0.687,10,-7.394,0,0.174,0.0332,1.72e-06,0.103,0.325,138.024,audio_features,2AhpxzHOwjZwvQkLeXNgHg,spotify:track:2AhpxzHOwjZwvQkLeXNgHg,https://api.spotify.com/v1/tracks/2AhpxzHOwjZwvQkLeXNgHg,https://api.spotify.com/v1/audio-analysis/2AhpxzHOwjZwvQkLeXNgHg,217240,4
0.453,0.857,4,-3.43,0,0.048,0.0197,0.0,0.445,0.165,81.34,audio_features,5dwWPdjNXOoEA2w56j1Mnv,spotify:track:5dwWPdjNXOoEA2w56j1Mnv,https://api.spotify.com/v1/tracks/5dwWPdjNXOoEA2w56j1Mnv,https://api.spotify.com/v1/audio-analysis/5dwWPdjNXOoEA2w56j1Mnv,241613,4
0.844,0.747,10,-6.174,0,0.203,0.0354,0.0,0.118,0.4,135.902,audio_features,1EBfkx8vzpqgwo4mVlPFOM,spotify:track:1EBfkx8vzpqgwo4mVlPFOM,https://api.spotify.com/v1/tracks/1EBfkx8vzpqgwo4mVlPFOM,https://api.spotify.com/v1/audio-analysis/1EBfkx8vzpqgwo4mVlPFOM,113633,4
0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,audio_features,188QBQWQFRJtLX7VfU38Ci,spotify:track:188QBQWQFRJtLX7VfU38Ci,https://api.spotify.com/v1/tracks/188QBQWQFRJtLX7VfU38Ci,https://api.spotify.com/v1/audio-analysis/188QBQWQFRJtLX7VfU38Ci,175711,4
0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,audio_features,1SGt65i9AnXYdDQt1AtDRH,spotify:track:1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/tracks/1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/audio-analysis/1SGt65i9AnXYdDQt1AtDRH,461840,4
0.714,0.62,11,-5.045,1,0.296,0.223,0.0,0.109,0.73,80.109,audio_features,36xxq7VDZZsGwARsn6Clo7,spotify:track:36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/tracks/36xxq7VDZZsGwARsn6Clo7,https://api.spotify.com/v1/audio-analysis/36xxq7VDZZsGwARsn6Clo7,276347,4
0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,0QIjsbm2fh1cJ45XO9eGqq,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665,4
0.79,0.709,2,-5.806,1,0.224,0.0593,0.0,0.0794,0.26,131.079,audio_features,2GbS8QZToLioxL8XMEwX3P,spotify:track:2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/tracks/2GbS8QZToLioxL8XMEwX3P,https://api.spotify.com/v1/audio-analysis/2GbS8QZToLioxL8XMEwX3P,222752,4
0.52,0.961,2,-3.726,0,0.347,0.178,1.62e-06,0.146,0.687,86.906,audio_features,6bcv6TSM6mjJZOajmJhX6Y,spotify:track:6bcv6TSM6mjJZOajmJhX6Y,https://api.spotify.com/v1/tracks/6bcv6TSM6mjJZOajmJhX6Y,https://api.spotify.com/v1/audio-analysis/6bcv6TSM6mjJZOajmJhX6Y,213827,4
0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,audio_features,2q0VexHJirnUPnEOhr2DxK,spotify:track:2q0VexHJirnUPnEOhr2DxK,https://api.spotify.com/v1/tracks/2q0VexHJirnUPnEOhr2DxK,https://api.spotify.com/v1/audio-analysis/2q0VexHJirnUPnEOhr2DxK,277521,4
0.823,0.582,11,-9.644,1,0.388,0.0177,0.0,0.0928,0.278,166.253,audio_features,4VeCg1rkHHiu1utqoNNUhH,spotify:track:4VeCg1rkHHiu1utqoNNUhH,https://api.spotify.com/v1/tracks/4VeCg1rkHHiu1utqoNNUhH,https://api.spotify.com/v1/audio-analysis/4VeCg1rkHHiu1utqoNNUhH,321693,4
0.85,0.705,0,-7.537,1,0.0616,0.022,0.000939,0.0721,0.839,160.961,audio_features,17ZCxegdCt1y0reBkHVmMB,spotify:track:17ZCxegdCt1y0reBkHVmMB,https://api.spotify.com/v1/tracks/17ZCxegdCt1y0reBkHVmMB,https://api.spotify.com/v1/audio-analysis/17ZCxegdCt1y0reBkHVmMB,169187,4
0.763,0.515,4,-9.616,1,0.192,0.0334,0.0,0.101,0.136,135.767,audio_features,5ahhFdYdRqD9oxPyT5FeaK,spotify:track:5ahhFdYdRqD9oxPyT5FeaK,https://api.spotify.com/v1/tracks/5ahhFdYdRqD9oxPyT5FeaK,https://api.spotify.com/v1/audio-analysis/5ahhFdYdRqD9oxPyT5FeaK,157466,4
0.674,0.607,1,-7.76,1,0.057,0.0124,0.87,0.147,0.712,77.845,audio_features,1Bx3trnFdCStyiV5PF0vkj,spotify:track:1Bx3trnFdCStyiV5PF0vkj,https://api.spotify.com/v1/tracks/1Bx3trnFdCStyiV5PF0vkj,https://api.spotify.com/v1/audio-analysis/1Bx3trnFdCStyiV5PF0vkj,160600,4
0.357,0.014,0,-19.884,1,0.0491,0.979,0.83,0.105,0.149,145.631,audio_features,2ZmHkHKcwSHKTyhAJ170jN,spotify:track:2ZmHkHKcwSHKTyhAJ170jN,https://api.spotify.com/v1/tracks/2ZmHkHKcwSHKTyhAJ170jN,https://api.spotify.com/v1/audio-analysis/2ZmHkHKcwSHKTyhAJ170jN,65540,3
0.763,0.549,11,-8.694,0,0.143,0.0596,0.0,0.101,0.799,134.023,audio_features,43OAYO8VhgrgzawcEKu7Eq,spotify:track:43OAYO8VhgrgzawcEKu7Eq,https://api.spotify.com/v1/tracks/43OAYO8VhgrgzawcEKu7Eq,https://api.spotify.com/v1/audio-analysis/43OAYO8VhgrgzawcEKu7Eq,289947,4
0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967,audio_features,5W8jRrZ6tWrTrqnKRtIQBf,spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,https://api.spotify.com/v1/tracks/5W8jRrZ6tWrTrqnKRtIQBf,https://api.spotify.com/v1/audio-analysis/5W8jRrZ6tWrTrqnKRtIQBf,218210,4
0.88,0.595,11,-6.464,0,0.0416,0.00222,0.303,0.107,0.163,124.002,audio_features,6R6fmRnfIvlH8fT1GHKE5n,spotify:track:6R6fmRnfIvlH8fT1GHKE5n,https://api.spotify.com/v1/tracks/6R6fmRnfIvlH8fT1GHKE5n,https://api.spotify.com/v1/audio-analysis/6R6fmRnfIvlH8fT1GHKE5n,216774,4
0.869,0.636,7,-8.322,1,0.319,0.115,1.73e-05,0.0615,0.364,90.142,audio_features,4u1wgD69tdTTN54L0MKqaz,spotify:track:4u1wgD69tdTTN54L0MKqaz,https://api.spotify.com/v1/tracks/4u1wgD69tdTTN54L0MKqaz,https://api.spotify.com/v1/audio-analysis/4u1wgD69tdTTN54L0MKqaz,276400,4
0.649,0.308,1,-17.229,1,0.0493,0.0028,0.142,0.074,0.18,124.955,audio_features,7Iho12Ke2FusDQKD4AISAY,spotify:track:7Iho12Ke2FusDQKD4AISAY,https://api.spotify.com/v1/tracks/7Iho12Ke2FusDQKD4AISAY,https://api.spotify.com/v1/audio-analysis/7Iho12Ke2FusDQKD4AISAY,128549,4
0.77,0.797,7,-3.638,1,0.142,0.167,0.0,0.152,0.591,79.996,audio_features,5vFyWPCZzfXYKKUdndDREX,spotify:track:5vFyWPCZzfXYKKUdndDREX,https://api.spotify.com/v1/tracks/5vFyWPCZzfXYKKUdndDREX,https://api.spotify.com/v1/audio-analysis/5vFyWPCZzfXYKKUdndDREX,198375,4
0.821,0.673,9,-5.19,1,0.111,0.0953,0.0,0.0975,0.695,143.988,audio_features,2xkn5M6xvBg1HzVoYomt9N,spotify:track:2xkn5M6xvBg1HzVoYomt9N,https://api.spotify.com/v1/tracks/2xkn5M6xvBg1HzVoYomt9N,https://api.spotify.com/v1/audio-analysis/2xkn5M6xvBg1HzVoYomt9N,266977,4
0.706,0.842,1,-6.537,0,0.207,0.293,0.000208,0.136,0.921,169.815,audio_features,5yb6yvx1BMkT3jRZq7Di58,spotify:track:5yb6yvx1BMkT3jRZq7Di58,https://api.spotify.com/v1/tracks/5yb6yvx1BMkT3jRZq7Di58,https://api.spotify.com/v1/audio-analysis/5yb6yvx1BMkT3jRZq7Di58,198460,4
0.737,0.689,2,-7.726,0,0.0346,0.13,0.00217,0.259,0.158,120.018,audio_features,3YsWqcvPSVSWDHCLgKmPaM,spotify:track:3YsWqcvPSVSWDHCLgKmPaM,https://api.spotify.com/v1/tracks/3YsWqcvPSVSWDHCLgKmPaM,https://api.spotify.com/v1/audio-analysis/3YsWqcvPSVSWDHCLgKmPaM,214021,4
